link,time
https://www.cnn.com/videos/politics/2018/09/19/juli-briskman-fired-for-flipping-off-trump-running-for-office-nr-vpx.cnn,2018-09-19T19:39:42Z
https://www.cnn.com/videos/us/2018/09/20/orlando-melbourne-airport-security-breach-todd-tsr-vpx.cnn,2018-09-20T23:11:05Z
https://www.cnn.com/videos/politics/2018/09/11/trump-remarks-9-11-memorial-shanksville-nr-vpx.cnn,2018-09-11T15:29:25Z
https://www.cnn.com/videos/us/2018/09/12/9-11-us-tragedy-hurricane-florence-cuomo-closing-cpt-vpx.cnn,2018-09-12T02:31:26Z
https://www.cnn.com/videos/us/2018/09/12/beards-are-back-moos-erin-pkg-vpx.cnn,2018-09-12T00:55:11Z
https://www.cnn.com/videos/cnnmoney/2018/09/14/jeff-bezos-trump-press-orig-llr.cnn,2018-09-14T05:05:41Z
https://www.cnn.com/videos/cnnmoney/2018/09/13/amanda-stanton-arrested-orig-llr.cnn,2018-09-13T01:08:15Z
https://www.cnn.com/videos/weather/2018/09/14/hurricane-florence-flooding-belhaven-north-carolina-vpx.cnn,2018-09-14T12:32:10Z
https://www.cnn.com/videos/cnnmoney/2018/09/14/dana-loesch-nra-thomas-and-friends-orig-vstop-bdk.cnn,2018-09-14T13:31:08Z
https://www.cnn.com/videos/sports/2018/09/11/serena-williams-cartoon-criticism-mcleod-pkg-vpx.nine-network,2018-09-11T23:05:43Z
https://www.cnn.com/videos/weather/2018/09/13/hurricane-florence-carolina-beach-resident-sot-vpx.cnn,2018-09-13T07:48:26Z
https://www.cnn.com/videos/politics/2018/09/12/ben-sasse-trump-2016-election-dumpster-fire-sot-lead-vpx.cnn,2018-09-12T21:42:32Z
https://www.cnn.com/videos/politics/2018/09/13/bob-woodward-trump-nervous-breakdown-book-ac-intv-vpx.cnn,2018-09-13T01:37:43Z
https://www.cnn.com/videos/us/2018/09/13/air-force-plane-flies-into-hurricane-florence-cpt-vpx.cnn,2018-09-13T01:42:58Z
https://www.cnn.com/videos/tv/2018/09/12/ip-dems-2018.cnn,2018-09-12T18:41:25Z
https://www.cnn.com/videos/world/2018/09/17/meghan-markle-grenfell-charity-lon-orig.cnn,2018-09-17T15:29:19Z
https://www.cnn.com/videos/politics/2018/09/17/trump-remarks-kavanaugh-allegations-sot-nr-vpx.cnn,2018-09-17T19:53:25Z
https://www.cnn.com/videos/politics/2018/09/18/trump-presser-eu-ripping-united-states-off-nr-sot-vpx.cnn,2018-09-18T20:46:19Z
https://www.cnn.com/videos/politics/2018/09/18/kavanaugh-speaks-at-cua.cnn,2018-09-18T23:43:52Z
https://www.cnn.com/videos/world/2018/09/17/pussy-riot-activist-poisoned-todd-tsr-pkg-vpx.cnn,2018-09-17T22:45:29Z
