activ_den,date,negative,polarity,positive,price,self_den,tone
21.86836907732323,2016-03-01 00:15:00,2.7192414115407604,5.1341451460659,2.4149037345251423,,0.9547016388786744,-0.3043376770156164
20.949263502455,2016-03-01 00:30:00,1.96399345335516,5.23731587561375,3.2733224222585897,,0.16366612111293,1.30932896890344
21.48747853446537,2016-03-01 00:45:00,2.7881260929185117,5.528662446726519,2.7405363538080003,,0.8690708363455243,-0.04758973911051506
20.730717521239,2016-03-01 01:00:00,2.760067439631644,5.7816840180484625,3.0216165784168147,,0.6167353497390073,0.2615491387851668
21.6225350805017,2016-03-01 01:15:00,1.3137297358119664,4.111508163443735,2.7977784276317674,,1.1593300940146123,1.4840486918198057
21.812470155070667,2016-03-01 01:30:00,1.4318990580752755,4.093118410911397,2.6612193528361203,,1.2874030731173598,1.229320294760842
22.33367382044523,2016-03-01 01:45:00,3.5149056974297785,5.904043812079013,2.3891381146492336,,1.4342523378099832,-1.125767582780543
22.3051966424801,2016-03-01 02:00:00,3.0781398706849177,5.68733180603968,2.6091919353547626,,1.3402363315180652,-0.4689479353301579
22.216491410845105,2016-03-01 02:15:00,4.0557843107226095,6.457123086769693,2.401338776047082,,0.6814255474804223,-1.6544455346755282
23.374439249721604,2016-03-01 02:30:00,3.073386819405536,5.445062435719744,2.371675616314206,,0.7713425343950207,-0.7017112030913321
21.719692870121943,2016-03-01 02:45:00,1.5884036364455134,3.6533900279559024,2.0649863915103888,,0.7850412096884484,0.4765827550648742
21.801242236024848,2016-03-01 03:00:00,1.3618587531631,4.70669427191166,3.3448355187485603,,0.31055900621118,1.98297676558546
21.016681728755948,2016-03-01 03:15:00,1.048767697954905,3.22691316426603,2.17814546631113,,0.9189733977470104,1.1293777683562265
23.165450938064122,2016-03-01 03:30:00,4.297860918291119,7.23366298386515,2.935802065574022,,0.4556797398902662,-1.3620588527170965
19.3026521002287,2016-03-01 03:45:00,2.9227891719224037,5.429977900126419,2.5071887282040155,,1.083465926463995,-0.4156004437183881
20.117622693157948,2016-03-01 04:00:00,2.557992522976273,5.304887631134439,2.746895108158168,,1.3435848456726662,0.1889025851818956
22.881502988525263,2016-03-01 04:15:00,2.2102937605495097,4.929453281935332,2.7191595213858215,,1.2235007255041903,0.5088657608363147
18.8741721854305,2016-03-01 04:30:00,3.47682119205298,4.4701986754966905,0.9933774834437091,,2.31788079470199,-2.48344370860927
20.738611233967248,2016-03-01 04:45:00,0.8567637581348309,3.9359954508119,3.07923169267707,,0.268528464017186,2.2224679345422347
21.583310520968734,2016-03-01 05:00:00,2.1563437104098737,4.459230783362258,2.302887072952387,,1.4188426658524704,0.1465433625425144
20.631547632511,2016-03-01 05:15:00,2.486820873910905,4.475075724147505,1.9882548502365902,,1.19875322074418,-0.4985660236743145
23.540396991937694,2016-03-01 05:30:00,2.79320073494714,5.559794777055996,2.766594042108854,,0.96286107290234,-0.026606692838279992
24.269264836138202,2016-03-01 05:45:00,5.31443755535872,7.0859167404783,1.7714791851195801,,0.70859167404783,-3.54295837023915
22.0774785350655,2016-03-01 06:00:00,1.4934601855483502,3.66179282689089,2.168332641342538,,0.8408408408408399,0.6748724557941866
23.862101691494196,2016-03-01 06:15:00,2.54409366312903,4.946232223809892,2.4021385606808603,,1.3146334392061036,-0.14195510244816906
21.497286038520254,2016-03-01 06:30:00,3.799623692877283,6.585712588110284,2.7860888952330027,,1.1850111864266244,-1.0135347976442806
0.0,2016-03-01 06:45:00,0.0,0.0,0.0,,0.0,0.0
23.0373396645399,2016-03-01 07:00:00,4.462111569489936,7.269075316954565,2.806963747464627,,0.932479270986734,-1.6551478220253124
23.534892776666197,2016-03-01 07:15:00,2.4796807184254948,4.7948587471916255,2.3151780287661285,,2.44050657245216,-0.1645026896593655
19.925393466765236,2016-03-01 07:30:00,1.5513960429756708,4.26716914301309,2.715773100037417,,0.6269928911760283,1.164377057061743
0.0,2016-03-01 07:45:00,0.0,0.0,0.0,,0.0,0.0
0.0,2016-03-01 08:00:00,0.0,0.0,0.0,,0.0,0.0
21.653330087947428,2016-03-01 08:15:00,3.8770896907523107,6.406070146384042,2.528980455631737,,0.7785824866101869,-1.3481092351205723
20.973210170704263,2016-03-01 08:30:00,2.1053894145603067,4.612948852661798,2.5075594381014916,,0.8048827199831825,0.4021700235411852
22.0456802383317,2016-03-01 08:45:00,2.2343594836147003,5.4617676266137005,3.2274081429990096,,2.03574975173784,0.9930486593843101
21.18782578891948,2016-03-01 09:00:00,5.830828153831584,8.682860381372983,2.852032227541395,,0.4799255761781282,-2.9787959262901924
23.67351207890137,2016-03-01 09:15:00,2.88355134803663,5.71234081927521,2.82878947123858,,1.285819381256844,-0.054761876798047705
22.357560442140862,2016-03-01 09:30:00,3.87499461416449,6.439828256442738,2.56483364227825,,1.1411824392077,-1.310160971886242
23.056312540097622,2016-03-01 09:45:00,3.0072586948243245,4.8925074133095405,1.8852487184852147,721.6310000000001,0.7375897405348912,-1.1220099763391094
19.675315113631566,2016-03-01 10:00:00,3.4304542942750738,6.32166817242045,2.891213878145376,725.12,0.6152194651946012,-0.5392404161296982
21.77222992399938,2016-03-01 10:15:00,3.3903481469755343,6.294998605315777,2.9046504583402477,727.3660000000001,0.35233688915293604,-0.4856976886352859
22.028225489191176,2016-03-01 10:30:00,2.6605826190072417,6.299713610758003,3.639130991750765,732.13,0.7526816410414813,0.9785483727435232
23.724880317241897,2016-03-01 10:45:00,2.6509170963532336,5.441053340118495,2.7901362437652617,733.94,1.013809400953757,0.13921914741202854
