date,price,activ_den,negative,polarity,positive,self_den,tone,weight
2016-02-29 00:15:00,,20.3274215552524,1.22783083219645,2.31923601637108,1.09140518417462,0.13642564802182802,-0.13642564802182802,1.820183559145792e-06
2016-02-29 00:30:00,,27.2189349112426,7.39644970414201,10.946745562130198,3.5502958579881696,0.0,-3.84615384615385,0.0009344971893633472
2016-02-29 00:45:00,,7.681663253223734,1.14640881821937,1.9220114179386305,0.7756025997192579,0.6677904957873122,-0.3708062185001119,1.7790540854036817e-05
2016-02-29 01:00:00,,18.2741116751269,1.94585448392555,3.8071065989847703,1.8612521150592198,0.592216582064298,-0.0846023688663284,1.1019947210220925e-06
2016-02-29 01:15:00,,4.483122868352658,0.6153612878799716,1.0881732873861432,0.4728119995061713,0.12954544827070566,-0.14254928837379996,2.494996304736819e-05
2016-02-29 01:30:00,,0.0,0.0,0.0,0.0,0.0,0.0,
2016-02-29 01:45:00,,5.144472194461653,0.9472733232341778,1.3383273407174483,0.39105401748327057,0.0048714347614157655,-0.5562193057509072,0.0007128144706075383
2016-02-29 02:00:00,,10.360390671300538,0.3270689290288141,3.351217376669194,3.0241484476403797,0.4264392287562043,2.6970795186115657,8.138514343912795e-07
2016-02-29 02:15:00,,30.893536121673,1.52091254752852,4.08745247148289,2.56653992395437,0.0,1.04562737642586,1.216745933960848e-05
2016-02-29 02:30:00,,10.932606685816642,1.867654312150168,2.724545028184688,0.8568907160345236,0.1808921629944863,-1.0107635961156438,1.1751567281479619e-07
2016-02-29 02:45:00,,8.558501713794763,0.6717899060396849,1.8737879163321025,1.2019980102924177,0.2784548316083861,0.5302081042527328,4.190066339012681e-05
2016-02-29 03:00:00,,21.702453987730102,3.48926380368098,6.13496932515337,2.64570552147239,0.306748466257669,-0.8435582822085892,1.5688712942718753e-05
2016-02-29 03:15:00,,0.0,0.0,0.0,0.0,0.0,0.0,
2016-02-29 03:30:00,,25.6329113924051,2.74261603375527,5.16877637130802,2.4261603375527403,0.0,-0.316455696202532,0.0016632440483847755
2016-02-29 03:45:00,,18.9728958630528,0.14265335235378,6.419400855920111,6.27674750356633,0.7132667617689019,6.134094151212549,2.1476022095838792e-05
2016-02-29 04:00:00,,5.504678827552749,0.7039287640022349,1.556769030973737,0.8528402669715001,0.12482434386569265,0.14891150296926442,0.0006678101537567705
2016-02-29 04:15:00,,19.115549215406602,0.14265335235378,6.419400855920111,6.27674750356633,0.7132667617689019,6.134094151212549,2.1476022095838792e-05
2016-02-29 04:30:00,,8.296499863505304,0.6406927842930308,1.2655726836810903,0.6248798993880595,0.4051059951743524,-0.015812884904969342,0.0004556226902753087
2016-02-29 04:45:00,,11.479500900432713,3.4696954005286784,4.860334033170143,1.3906386326414788,0.4262321309935971,-2.0790567678871983,3.3733326554280704e-05
2016-02-29 05:00:00,,11.918209675353054,1.614340742500596,3.365649533370688,1.751308790870092,0.1041511123401385,0.13696804836949786,0.0002426603495314236
2016-02-29 05:15:00,,7.887649708311887,1.0554281401476562,2.208050209923518,1.1526220697758622,0.07389388712721177,0.0971939296282072,0.00025232476156199067
2016-02-29 05:30:00,,7.786311618403463,1.1032147252711513,1.926330352912016,0.8231156276408645,0.7571329725401581,-0.28009909763028806,1.1902606085544334e-05
2016-02-29 05:45:00,,12.257707968926368,1.3283598936867262,2.6650359633528327,1.336676069666106,0.6104907866503702,0.008316175979378226,1.7901986941238453e-06
2016-02-29 06:00:00,,11.85092305330039,2.6475794137349284,3.3123430505184017,0.6647636367834742,0.36818259276830606,-1.9828157769514485,7.570513496653961e-05
2016-02-29 06:15:00,,11.489796689555831,1.425806291460527,3.19377496557199,1.7679686741114629,0.5152533558935602,0.342162382650936,3.639256707295037e-05
2016-02-29 06:30:00,,0.0,0.0,0.0,0.0,0.0,0.0,
2016-02-29 06:45:00,,2.062754802169235,0.016632440916549033,0.7198030695960953,0.7031706286795466,0.0808021870633342,0.6865381877629979,0.00017248498017173822
2016-02-29 07:00:00,,2.535280077865768,0.14541483098583707,0.2646602738793428,0.11924544289350565,0.14071735993081486,-0.026169388092331068,4.465667788356759e-05
2016-02-29 07:15:00,,25.7328990228013,5.86319218241042,8.14332247557003,2.2801302931596097,0.48859934853420206,-3.58306188925081,7.92095026635772e-07
2016-02-29 07:30:00,,23.575129533678798,0.259067357512953,1.81347150259067,1.55440414507772,0.0,1.2953367875647699,2.605673982823601e-06
2016-02-29 07:45:00,,20.679667889554,4.94303919675613,6.9897663641629695,2.04672716740684,0.28963120293493,-2.89631202934929,0.0029831662634555852
2016-02-29 08:00:00,,19.0184049079755,0.15337423312883403,6.74846625766871,6.59509202453988,0.766871165644172,6.4417177914110395,9.915366104279289e-06
2016-02-29 08:15:00,,6.412841880830441,1.517144235673915,2.2625181500122817,0.7453739143383671,0.04606314583566511,-0.7717703213355471,1.6717778560145887e-05
2016-02-29 08:30:00,,7.656570666060553,0.5140784129042455,1.1323427557334362,0.6182643428291932,0.543216402824382,0.10418592992494707,2.64542682187108e-05
2016-02-29 08:45:00,,5.460637446810497,1.175365391409546,1.6153928742541297,0.44002748284458587,0.1812975552839436,-0.73533790856496,6.737631308503808e-05
2016-02-29 09:00:00,,12.892842494256332,1.645761252688989,2.8299455256085464,1.1841842729195573,1.6095614278512091,-0.4615769797694342,1.1827022819007875e-05
2016-02-29 09:15:00,,3.0348809326143904,0.15988023410746185,0.8098852270866332,0.6500049929791718,0.22317909658633814,0.4901247588717097,0.0010343972190442485
