date,tone,positive,negative,polarity,activ_den,self_den,fin_return,weight
2016-02-29 00:15:00,-0.136425648021828,1.09140518417462,1.22783083219645,2.31923601637108,20.3274215552524,0.136425648021828,,5.876090523912345e-06
2016-02-29 00:30:00,-3.84615384615385,3.55029585798817,7.39644970414201,10.9467455621302,27.2189349112426,0.0,,8.43193447247478e-06
2016-02-29 00:45:00,-1.1124186555003353,2.3268077991577734,3.43922645465811,5.7660342538158895,23.044989759671196,2.0033714873619366,,2.2333378488420294e-05
2016-02-29 01:00:00,-0.0846023688663284,1.86125211505922,1.94585448392555,3.80710659898477,18.2741116751269,0.592216582064298,,6.516283969850162e-06
2016-02-29 01:15:00,0.3294148634590669,2.4577386797673966,2.128323816308331,4.586062496075731,22.583019121110834,0.7868289221675066,,3.5488237436182826e-05
2016-02-29 01:30:00,,,,,,,,
2016-02-29 01:45:00,0.11552448486072096,2.3056516219276046,2.1901271370668853,4.495778758994488,21.783523689740225,0.9970257811267379,,2.970648111392033e-05
2016-02-29 02:00:00,3.334849020063773,4.694316791219375,1.3594677711556014,6.053784562374977,21.755066525664986,0.9100903836106744,,1.2871878821400337e-05
2016-02-29 02:15:00,1.04562737642586,2.56653992395437,1.52091254752852,4.08745247148289,30.893536121673,0.0,,7.425218293669922e-06
2016-02-29 02:30:00,-1.1895730564247127,1.7784294518458696,2.968002508270586,4.7464319601164515,21.794484239133908,0.2487045870288377,,1.2136039454579847e-05
2016-02-29 02:45:00,1.4206461651129065,3.4450557720978665,2.0244096069849604,5.469465379082827,23.29596271876699,0.6290858689312904,,2.227984854246279e-05
2016-02-29 03:00:00,-0.843558282208589,2.64570552147239,3.48926380368098,6.13496932515337,21.7024539877301,0.306748466257669,,7.515730667165876e-06
2016-02-29 03:15:00,,,,,,,,
2016-02-29 03:30:00,-0.316455696202532,2.42616033755274,2.74261603375527,5.16877637130802,25.6329113924051,0.0,,8.723857330172205e-06
2016-02-29 03:45:00,6.13409415121255,6.27674750356633,0.14265335235378,6.41940085592011,18.9728958630528,0.713266761768902,,7.563273347721155e-06
2016-02-29 04:00:00,1.839821937828185,4.085377467020314,2.245555529192128,6.330932996212441,21.30268009903537,0.6444506474913779,,2.9072993779876128e-05
2016-02-29 04:15:00,6.13409415121255,6.27674750356633,0.14265335235378,6.41940085592011,19.1155492154066,0.713266761768902,,7.563273347721155e-06
2016-02-29 04:30:00,0.45844442588586587,2.827175859673817,2.3687314337879544,5.1959072934617705,23.67371537481103,1.4688828887723355,,2.3106141276487432e-05
2016-02-29 04:45:00,-3.0500438465128754,2.5266433905035126,5.57668723701639,8.103330627519883,22.830169235083034,0.8427974595266328,,1.5502730069528163e-05
2016-02-29 05:00:00,0.04573767305405951,3.4651219598087915,3.4193842867547355,6.8845062465635225,24.99356923484871,0.861302374235714,,1.5328634347087787e-05
2016-02-29 05:15:00,0.550103797167153,2.769542551839209,2.2194387546720575,4.988981306511266,21.06387522658284,0.4615112578575769,,2.3344599282469893e-05
2016-02-29 05:30:00,-0.9863824889961303,2.608582480100314,3.5949649690964414,6.203547449196758,23.362765880887927,1.8927898367540272,,2.1148222131865207e-05
2016-02-29 05:45:00,0.386964573774619,2.9307567293402395,2.543792155565618,5.4745488849058574,24.268437520085953,1.2159715944315672,,1.3752875539267768e-05
2016-02-29 06:00:00,-1.2007581669862764,2.3655833778866215,3.5663415448729032,5.931924922759524,21.272277716163313,0.7333354221341384,,1.4366880494331653e-05
2016-02-29 06:15:00,0.5013979769790151,3.429353765666912,2.927955788687897,6.35730955435481,22.826687037564973,0.943854286660333,,1.5055280207455564e-05
2016-02-29 06:30:00,,,,,,,,
2016-02-29 06:45:00,5.786807677182594,6.0292409950679655,0.24243331788537342,6.271674312953337,18.90744576960143,0.6857802271126331,,6.702377685120538e-05
2016-02-29 07:00:00,-1.7527416538571872,2.3670565102040904,4.119798164061278,6.486854674265363,22.375156993520285,1.2088079819422801,,6.601381111161633e-05
2016-02-29 07:15:00,-3.58306188925081,2.28013029315961,5.86319218241042,8.14332247557003,25.7328990228013,0.488599348534202,,6.504030798223318e-06
2016-02-29 07:30:00,1.29533678756477,1.55440414507772,0.259067357512953,1.81347150259067,23.5751295336788,0.0,,7.376470198867843e-06
2016-02-29 07:45:00,-2.89631202934929,2.04672716740684,4.94303919675613,6.98976636416297,20.679667889554,0.28963120293493,,8.83435269952098e-06
2016-02-29 08:00:00,6.44171779141104,6.59509202453988,0.153374233128834,6.74846625766871,19.0184049079755,0.766871165644172,,7.332991459584406e-06
2016-02-29 08:15:00,-2.371007263593853,2.239112896916107,4.610120160509964,6.849233057426071,19.520454572042098,0.15333785760226096,,2.1527015831907412e-05
2016-02-29 08:30:00,0.13949026995160624,2.1771115879802485,2.0376213180286404,4.214732906008884,23.613006189885827,1.547493156019883,,2.2531771222269635e-05
2016-02-29 08:45:00,-2.6829523795464794,2.109151295581987,4.792103675128466,6.901254970710447,24.005378276436325,0.673428736677802,,2.3288225326908344e-05
2016-02-29 09:00:00,-0.9153387253092267,2.15047641758877,3.0658151428979927,5.216291560486763,24.964660653409517,2.7041668785275323,,1.4829113774020007e-05
2016-02-29 09:15:00,1.861323024049951,3.780228024463364,1.9189050004134136,5.699133024876776,23.954984713973598,1.3997959534308353,,6.095903852936508e-05
2016-02-29 09:30:00,0.27205504401075786,2.9542485459885937,2.6821935019778333,5.636442047966427,23.11655176843371,1.0603416776159555,,3.323552051620152e-05
